timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1.78483E+12,700,HTTP Request- ECommerce-0,307,Temporary Redirect,Thread Group 1-5,text,TRUE,,1504,148,6,6,https://www.walmart.com/cp/dorm-room-essentials/1225229,700,0,0
1.78483E+12,125,HTTP Request- ECommerce-1,200,OK,Thread Group 1-5,text,TRUE,,15944,224,6,6,https://www.walmart.com/blocked?url=L2NwL2Rvcm0tcm9vbS1lc3NlbnRpYWxzLzEyMjUyMjk=&uuid=a8082d82-86c3-11f1-9b2d-0eb9e962df2b&vid=&g=b,125,0,0
1.78483E+12,628,HTTP Request- ECommerce,200,OK,Thread Group 1-4,text,TRUE,,17443,372,6,6,https://www.walmart.com/blocked?url=L2NwL2Rvcm0tcm9vbS1lc3NlbnRpYWxzLzEyMjUyMjk=&uuid=a85402ae-86c3-11f1-affb-cbf977bc1a3d&vid=&g=b,510,0,0
1.78483E+12,510,HTTP Request- ECommerce-0,307,Temporary Redirect,Thread Group 1-4,text,TRUE,,1503,148,6,6,https://www.walmart.com/cp/dorm-room-essentials/1225229,510,0,0
1.78483E+12,117,HTTP Request- ECommerce-1,200,OK,Thread Group 1-4,text,TRUE,,15940,224,6,6,https://www.walmart.com/blocked?url=L2NwL2Rvcm0tcm9vbS1lc3NlbnRpYWxzLzEyMjUyMjk=&uuid=a85402ae-86c3-11f1-affb-cbf977bc1a3d&vid=&g=b,116,0,0
1.78483E+12,624,HTTP Request- ECommerce,200,OK,Thread Group 1-7,text,TRUE,,17444,372,6,6,https://www.walmart.com/blocked?url=L2NwL2Rvcm0tcm9vbS1lc3NlbnRpYWxzLzEyMjUyMjk=&uuid=a8520437-86c3-11f1-9e82-4fa90f9e72b4&vid=&g=b,506,0,0
1.78483E+12,506,HTTP Request- ECommerce-0,307,Temporary Redirect,Thread Group 1-7,text,TRUE,,1503,148,6,6,https://www.walmart.com/cp/dorm-room-essentials/1225229,506,0,0
1.78483E+12,117,HTTP Request- ECommerce-1,200,OK,Thread Group 1-7,text,TRUE,,15941,224,6,6,https://www.walmart.com/blocked?url=L2NwL2Rvcm0tcm9vbS1lc3NlbnRpYWxzLzEyMjUyMjk=&uuid=a8520437-86c3-11f1-9e82-4fa90f9e72b4&vid=&g=b,117,0,0
1.78483E+12,663,HTTP Request- ECommerce,200,OK,Thread Group 1-6,text,TRUE,,17445,372,6,6,https://www.walmart.com/blocked?url=L2NwL2Rvcm0tcm9vbS1lc3NlbnRpYWxzLzEyMjUyMjk=&uuid=a853ba0e-86c3-11f1-be24-63aa8acb7e96&vid=&g=b,506,0,0
1.78483E+12,506,HTTP Request- ECommerce-0,307,Temporary Redirect,Thread Group 1-6,text,TRUE,,1503,148,6,6,https://www.walmart.com/cp/dorm-room-essentials/1225229,506,0,0
1.78483E+12,156,HTTP Request- ECommerce-1,200,OK,Thread Group 1-6,text,TRUE,,15942,224,6,6,https://www.walmart.com/blocked?url=L2NwL2Rvcm0tcm9vbS1lc3NlbnRpYWxzLzEyMjUyMjk=&uuid=a853ba0e-86c3-11f1-be24-63aa8acb7e96&vid=&g=b,156,0,0
1.78483E+12,624,HTTP Request- ECommerce,200,OK,Thread Group 1-2,text,TRUE,,17445,372,6,6,https://www.walmart.com/blocked?url=L2NwL2Rvcm0tcm9vbS1lc3NlbnRpYWxzLzEyMjUyMjk=&uuid=a8610661-86c3-11f1-853f-e549a6eb46c9&vid=&g=b,510,0,0
1.78483E+12,511,HTTP Request- ECommerce-0,307,Temporary Redirect,Thread Group 1-2,text,TRUE,,1503,148,6,6,https://www.walmart.com/cp/dorm-room-essentials/1225229,510,0,0
1.78483E+12,113,HTTP Request- ECommerce-1,200,OK,Thread Group 1-2,text,TRUE,,15942,224,6,6,https://www.walmart.com/blocked?url=L2NwL2Rvcm0tcm9vbS1lc3NlbnRpYWxzLzEyMjUyMjk=&uuid=a8610661-86c3-11f1-853f-e549a6eb46c9&vid=&g=b,113,0,0
1.78483E+12,527,HTTP Request- ECommerce,200,OK,Thread Group 1-3,text,TRUE,,17444,372,5,5,https://www.walmart.com/blocked?url=L2NwL2Rvcm0tcm9vbS1lc3NlbnRpYWxzLzEyMjUyMjk=&uuid=a87184f1-86c3-11f1-a8df-4ea41c6ab088&vid=&g=b,455,0,0
1.78483E+12,455,HTTP Request- ECommerce-0,307,Temporary Redirect,Thread Group 1-3,text,TRUE,,1504,148,5,5,https://www.walmart.com/cp/dorm-room-essentials/1225229,455,0,0
1.78483E+12,71,HTTP Request- ECommerce-1,200,OK,Thread Group 1-3,text,TRUE,,15940,224,5,5,https://www.walmart.com/blocked?url=L2NwL2Rvcm0tcm9vbS1lc3NlbnRpYWxzLzEyMjUyMjk=&uuid=a87184f1-86c3-11f1-a8df-4ea41c6ab088&vid=&g=b,71,0,0
1.78483E+12,694,HTTP Request- ECommerce,200,OK,Thread Group 1-5,text,TRUE,,17444,372,5,5,https://www.walmart.com/blocked?url=L2NwL2Rvcm0tcm9vbS1lc3NlbnRpYWxzLzEyMjUyMjk=&uuid=a87f93b6-86c3-11f1-b85d-ce10fb54f315&vid=&g=b,588,0,0
1.78483E+12,588,HTTP Request- ECommerce-0,307,Temporary Redirect,Thread Group 1-5,text,TRUE,,1503,148,5,5,https://www.walmart.com/cp/dorm-room-essentials/1225229,588,0,0
1.78483E+12,106,HTTP Request- ECommerce-1,200,OK,Thread Group 1-5,text,TRUE,,15941,224,5,5,https://www.walmart.com/blocked?url=L2NwL2Rvcm0tcm9vbS1lc3NlbnRpYWxzLzEyMjUyMjk=&uuid=a87f93b6-86c3-11f1-b85d-ce10fb54f315&vid=&g=b,105,0,0
1.78483E+12,616,HTTP Request- ECommerce,200,OK,Thread Group 1-7,text,TRUE,,17443,372,5,5,https://www.walmart.com/blocked?url=L2NwL2Rvcm0tcm9vbS1lc3NlbnRpYWxzLzEyMjUyMjk=&uuid=a8ad8e1c-86c3-11f1-9064-f07e600f4f75&vid=&g=b,490,0,0
1.78483E+12,490,HTTP Request- ECommerce-0,307,Temporary Redirect,Thread Group 1-7,text,TRUE,,1503,148,5,5,https://www.walmart.com/cp/dorm-room-essentials/1225229,490,0,0
1.78483E+12,125,HTTP Request- ECommerce-1,200,OK,Thread Group 1-7,text,TRUE,,15940,224,5,5,https://www.walmart.com/blocked?url=L2NwL2Rvcm0tcm9vbS1lc3NlbnRpYWxzLzEyMjUyMjk=&uuid=a8ad8e1c-86c3-11f1-9064-f07e600f4f75&vid=&g=b,125,0,0
1.78483E+12,588,HTTP Request- ECommerce,200,OK,Thread Group 1-3,text,TRUE,,17443,372,5,5,https://www.walmart.com/blocked?url=L2NwL2Rvcm0tcm9vbS1lc3NlbnRpYWxzLzEyMjUyMjk=&uuid=a8bdc672-86c3-11f1-a808-c5d662cde29e&vid=&g=b,494,0,0
1.78483E+12,494,HTTP Request- ECommerce-0,307,Temporary Redirect,Thread Group 1-3,text,TRUE,,1503,148,5,5,https://www.walmart.com/cp/dorm-room-essentials/1225229,494,0,0
1.78483E+12,648,HTTP Request- ECommerce,200,OK,Thread Group 1-6,text,TRUE,,17444,372,5,5,https://www.walmart.com/blocked?url=L2NwL2Rvcm0tcm9vbS1lc3NlbnRpYWxzLzEyMjUyMjk=&uuid=a8ba2f17-86c3-11f1-a2d7-79131b6df355&vid=&g=b,554,0,0
1.78483E+12,93,HTTP Request- ECommerce-1,200,OK,Thread Group 1-3,text,TRUE,,15940,224,5,5,https://www.walmart.com/blocked?url=L2NwL2Rvcm0tcm9vbS1lc3NlbnRpYWxzLzEyMjUyMjk=&uuid=a8bdc672-86c3-11f1-a808-c5d662cde29e&vid=&g=b,93,0,0
1.78483E+12,554,HTTP Request- ECommerce-0,307,Temporary Redirect,Thread Group 1-6,text,TRUE,,1503,148,5,5,https://www.walmart.com/cp/dorm-room-essentials/1225229,554,0,0
1.78483E+12,93,HTTP Request- ECommerce-1,200,OK,Thread Group 1-6,text,TRUE,,15941,224,5,5,https://www.walmart.com/blocked?url=L2NwL2Rvcm0tcm9vbS1lc3NlbnRpYWxzLzEyMjUyMjk=&uuid=a8ba2f17-86c3-11f1-a2d7-79131b6df355&vid=&g=b,93,0,0
1.78483E+12,701,HTTP Request- ECommerce,200,OK,Thread Group 1-4,text,TRUE,,17444,372,5,5,https://www.walmart.com/blocked?url=L2NwL2Rvcm0tcm9vbS1lc3NlbnRpYWxzLzEyMjUyMjk=&uuid=a8b8335f-86c3-11f1-b14d-cbf977bc1a3d&vid=&g=b,594,0,0
1.78483E+12,594,HTTP Request- ECommerce-0,307,Temporary Redirect,Thread Group 1-4,text,TRUE,,1504,148,5,5,https://www.walmart.com/cp/dorm-room-essentials/1225229,594,0,0
1.78483E+12,106,HTTP Request- ECommerce-1,200,OK,Thread Group 1-4,text,TRUE,,15940,224,5,5,https://www.walmart.com/blocked?url=L2NwL2Rvcm0tcm9vbS1lc3NlbnRpYWxzLzEyMjUyMjk=&uuid=a8b8335f-86c3-11f1-b14d-cbf977bc1a3d&vid=&g=b,106,0,0
1.78483E+12,715,HTTP Request- ECommerce,200,OK,Thread Group 1-5,text,TRUE,,17446,372,5,5,https://www.walmart.com/blocked?url=L2NwL2Rvcm0tcm9vbS1lc3NlbnRpYWxzLzEyMjUyMjk=&uuid=a8dfc500-86c3-11f1-8aa7-f75fbc103fe6&vid=&g=b,534,0,0
1.78483E+12,534,HTTP Request- ECommerce-0,307,Temporary Redirect,Thread Group 1-5,text,TRUE,,1503,148,5,5,https://www.walmart.com/cp/dorm-room-essentials/1225229,534,0,0
1.78483E+12,181,HTTP Request- ECommerce-1,200,OK,Thread Group 1-5,text,TRUE,,15943,224,5,5,https://www.walmart.com/blocked?url=L2NwL2Rvcm0tcm9vbS1lc3NlbnRpYWxzLzEyMjUyMjk=&uuid=a8dfc500-86c3-11f1-8aa7-f75fbc103fe6&vid=&g=b,181,0,0
1.78483E+12,593,HTTP Request- ECommerce,200,OK,Thread Group 1-7,text,TRUE,,17444,372,5,5,https://www.walmart.com/blocked?url=L2NwL2Rvcm0tcm9vbS1lc3NlbnRpYWxzLzEyMjUyMjk=&uuid=a90e462b-86c3-11f1-bc7e-7e93591bb36f&vid=&g=b,491,0,0
1.78483E+12,491,HTTP Request- ECommerce-0,307,Temporary Redirect,Thread Group 1-7,text,TRUE,,1503,148,5,5,https://www.walmart.com/cp/dorm-room-essentials/1225229,491,0,0
1.78483E+12,102,HTTP Request- ECommerce-1,200,OK,Thread Group 1-7,text,TRUE,,15941,224,5,5,https://www.walmart.com/blocked?url=L2NwL2Rvcm0tcm9vbS1lc3NlbnRpYWxzLzEyMjUyMjk=&uuid=a90e462b-86c3-11f1-bc7e-7e93591bb36f&vid=&g=b,102,0,0
1.78483E+12,624,HTTP Request- ECommerce,200,OK,Thread Group 1-3,text,TRUE,,17445,372,5,5,https://www.walmart.com/blocked?url=L2NwL2Rvcm0tcm9vbS1lc3NlbnRpYWxzLzEyMjUyMjk=&uuid=a916a29b-86c3-11f1-9199-f07e600f4f75&vid=&g=b,420,0,0
1.78483E+12,420,HTTP Request- ECommerce-0,307,Temporary Redirect,Thread Group 1-3,text,TRUE,,1503,148,5,5,https://www.walmart.com/cp/dorm-room-essentials/1225229,420,0,0
1.78483E+12,204,HTTP Request- ECommerce-1,200,OK,Thread Group 1-3,text,TRUE,,15942,224,5,5,https://www.walmart.com/blocked?url=L2NwL2Rvcm0tcm9vbS1lc3NlbnRpYWxzLzEyMjUyMjk=&uuid=a916a29b-86c3-11f1-9199-f07e600f4f75&vid=&g=b,204,0,0
1.78483E+12,624,HTTP Request- ECommerce,200,OK,Thread Group 1-6,text,TRUE,,17444,372,5,5,https://www.walmart.com/blocked?url=L2NwL2Rvcm0tcm9vbS1lc3NlbnRpYWxzLzEyMjUyMjk=&uuid=a918bca0-86c3-11f1-8b1e-72e83b9b6109&vid=&g=b,522,0,0
1.78483E+12,522,HTTP Request- ECommerce-0,307,Temporary Redirect,Thread Group 1-6,text,TRUE,,1503,148,5,5,https://www.walmart.com/cp/dorm-room-essentials/1225229,522,0,0
1.78483E+12,102,HTTP Request- ECommerce-1,200,OK,Thread Group 1-6,text,TRUE,,15941,224,5,5,https://www.walmart.com/blocked?url=L2NwL2Rvcm0tcm9vbS1lc3NlbnRpYWxzLzEyMjUyMjk=&uuid=a918bca0-86c3-11f1-8b1e-72e83b9b6109&vid=&g=b,102,0,0
1.78483E+12,713,HTTP Request- ECommerce,200,OK,Thread Group 1-4,text,TRUE,,17444,372,5,5,https://www.walmart.com/blocked?url=L2NwL2Rvcm0tcm9vbS1lc3NlbnRpYWxzLzEyMjUyMjk=&uuid=a919e09a-86c3-11f1-98a0-d517205a12cc&vid=&g=b,506,0,0
1.78483E+12,506,HTTP Request- ECommerce-0,307,Temporary Redirect,Thread Group 1-4,text,TRUE,,1503,148,5,5,https://www.walmart.com/cp/dorm-room-essentials/1225229,506,0,0
1.78483E+12,207,HTTP Request- ECommerce-1,200,OK,Thread Group 1-4,text,TRUE,,15941,224,5,5,https://www.walmart.com/blocked?url=L2NwL2Rvcm0tcm9vbS1lc3NlbnRpYWxzLzEyMjUyMjk=&uuid=a919e09a-86c3-11f1-98a0-d517205a12cc&vid=&g=b,207,0,0
1.78483E+12,614,HTTP Request- ECommerce,200,OK,Thread Group 1-7,text,TRUE,,17443,372,5,5,https://www.walmart.com/blocked?url=L2NwL2Rvcm0tcm9vbS1lc3NlbnRpYWxzLzEyMjUyMjk=&uuid=a96627bb-86c3-11f1-b6db-6d2f3abb6b7a&vid=&g=b,508,0,0
1.78483E+12,508,HTTP Request- ECommerce-0,307,Temporary Redirect,Thread Group 1-7,text,TRUE,,1503,148,5,5,https://www.walmart.com/cp/dorm-room-essentials/1225229,508,0,0
1.78483E+12,106,HTTP Request- ECommerce-1,200,OK,Thread Group 1-7,text,TRUE,,15940,224,5,5,https://www.walmart.com/blocked?url=L2NwL2Rvcm0tcm9vbS1lc3NlbnRpYWxzLzEyMjUyMjk=&uuid=a96627bb-86c3-11f1-b6db-6d2f3abb6b7a&vid=&g=b,106,0,0
1.78483E+12,920,HTTP Request- ECommerce,200,OK,Thread Group 1-5,text,TRUE,,17446,372,5,5,https://www.walmart.com/blocked?url=L2NwL2Rvcm0tcm9vbS1lc3NlbnRpYWxzLzEyMjUyMjk=&uuid=a971b547-86c3-11f1-bba7-ce10fb54f315&vid=&g=b,732,0,0
1.78483E+12,732,HTTP Request- ECommerce-0,307,Temporary Redirect,Thread Group 1-5,text,TRUE,,1504,148,5,5,https://www.walmart.com/cp/dorm-room-essentials/1225229,732,0,0
1.78483E+12,188,HTTP Request- ECommerce-1,200,OK,Thread Group 1-5,text,TRUE,,15942,224,5,5,https://www.walmart.com/blocked?url=L2NwL2Rvcm0tcm9vbS1lc3NlbnRpYWxzLzEyMjUyMjk=&uuid=a971b547-86c3-11f1-bba7-ce10fb54f315&vid=&g=b,188,0,0
1.78483E+12,614,HTTP Request- ECommerce,200,OK,Thread Group 1-6,text,TRUE,,17443,372,5,5,https://www.walmart.com/blocked?url=L2NwL2Rvcm0tcm9vbS1lc3NlbnRpYWxzLzEyMjUyMjk=&uuid=a97aace3-86c3-11f1-bd92-a44f80a18f54&vid=&g=b,508,0,0
1.78483E+12,508,HTTP Request- ECommerce-0,307,Temporary Redirect,Thread Group 1-6,text,TRUE,,1503,148,5,5,https://www.walmart.com/cp/dorm-room-essentials/1225229,508,0,0
1.78483E+12,105,HTTP Request- ECommerce-1,200,OK,Thread Group 1-6,text,TRUE,,15940,224,5,5,https://www.walmart.com/blocked?url=L2NwL2Rvcm0tcm9vbS1lc3NlbnRpYWxzLzEyMjUyMjk=&uuid=a97aace3-86c3-11f1-bd92-a44f80a18f54&vid=&g=b,105,0,0
1.78483E+12,818,HTTP Request- ECommerce,200,OK,Thread Group 1-3,text,TRUE,,17443,372,5,5,https://www.walmart.com/blocked?url=L2NwL2Rvcm0tcm9vbS1lc3NlbnRpYWxzLzEyMjUyMjk=&uuid=a98c05ac-86c3-11f1-947a-39675bfdbb63&vid=&g=b,612,0,0
1.78483E+12,612,HTTP Request- ECommerce-0,307,Temporary Redirect,Thread Group 1-3,text,TRUE,,1503,148,5,5,https://www.walmart.com/cp/dorm-room-essentials/1225229,612,0,0
1.78483E+12,206,HTTP Request- ECommerce-1,200,OK,Thread Group 1-3,text,TRUE,,15940,224,5,5,https://www.walmart.com/blocked?url=L2NwL2Rvcm0tcm9vbS1lc3NlbnRpYWxzLzEyMjUyMjk=&uuid=a98c05ac-86c3-11f1-947a-39675bfdbb63&vid=&g=b,206,0,0
1.78483E+12,817,HTTP Request- ECommerce,200,OK,Thread Group 1-4,text,TRUE,,17444,372,4,4,https://www.walmart.com/blocked?url=L2NwL2Rvcm0tcm9vbS1lc3NlbnRpYWxzLzEyMjUyMjk=&uuid=a98ebb16-86c3-11f1-912c-f6a38a2f8cf3&vid=&g=b,610,0,0
1.78483E+12,610,HTTP Request- ECommerce-0,307,Temporary Redirect,Thread Group 1-4,text,TRUE,,1503,148,4,4,https://www.walmart.com/cp/dorm-room-essentials/1225229,610,0,0
1.78483E+12,206,HTTP Request- ECommerce-1,200,OK,Thread Group 1-4,text,TRUE,,15941,224,4,4,https://www.walmart.com/blocked?url=L2NwL2Rvcm0tcm9vbS1lc3NlbnRpYWxzLzEyMjUyMjk=&uuid=a98ebb16-86c3-11f1-912c-f6a38a2f8cf3&vid=&g=b,206,0,0
1.78483E+12,625,HTTP Request- ECommerce,200,OK,Thread Group 1-7,text,TRUE,,17443,372,4,4,https://www.walmart.com/blocked?url=L2NwL2Rvcm0tcm9vbS1lc3NlbnRpYWxzLzEyMjUyMjk=&uuid=a9c82e66-86c3-11f1-895f-e549a6eb46c9&vid=&g=b,508,0,0
1.78483E+12,508,HTTP Request- ECommerce-0,307,Temporary Redirect,Thread Group 1-7,text,TRUE,,1503,148,4,4,https://www.walmart.com/cp/dorm-room-essentials/1225229,508,0,0
1.78483E+12,117,HTTP Request- ECommerce-1,200,OK,Thread Group 1-7,text,TRUE,,15940,224,4,4,https://www.walmart.com/blocked?url=L2NwL2Rvcm0tcm9vbS1lc3NlbnRpYWxzLzEyMjUyMjk=&uuid=a9c82e66-86c3-11f1-895f-e549a6eb46c9&vid=&g=b,117,0,0
1.78483E+12,613,HTTP Request- ECommerce,200,OK,Thread Group 1-6,text,TRUE,,17443,372,4,4,https://www.walmart.com/blocked?url=L2NwL2Rvcm0tcm9vbS1lc3NlbnRpYWxzLzEyMjUyMjk=&uuid=a9d8eaef-86c3-11f1-8367-c055ab89b173&vid=&g=b,508,0,0
1.78483E+12,508,HTTP Request- ECommerce-0,307,Temporary Redirect,Thread Group 1-6,text,TRUE,,1503,148,4,4,https://www.walmart.com/cp/dorm-room-essentials/1225229,508,0,0
1.78483E+12,105,HTTP Request- ECommerce-1,200,OK,Thread Group 1-6,text,TRUE,,15940,224,4,4,https://www.walmart.com/blocked?url=L2NwL2Rvcm0tcm9vbS1lc3NlbnRpYWxzLzEyMjUyMjk=&uuid=a9d8eaef-86c3-11f1-8367-c055ab89b173&vid=&g=b,105,0,0
1.78483E+12,742,HTTP Request- ECommerce,200,OK,Thread Group 1-5,text,TRUE,,17443,372,4,4,https://www.walmart.com/blocked?url=L2NwL2Rvcm0tcm9vbS1lc3NlbnRpYWxzLzEyMjUyMjk=&uuid=a9e00dd7-86c3-11f1-baf3-83bb1239deb3&vid=&g=b,613,0,0
1.78483E+12,614,HTTP Request- ECommerce-0,307,Temporary Redirect,Thread Group 1-5,text,TRUE,,1503,148,4,4,https://www.walmart.com/cp/dorm-room-essentials/1225229,613,0,0
1.78483E+12,128,HTTP Request- ECommerce-1,200,OK,Thread Group 1-5,text,TRUE,,15940,224,4,4,https://www.walmart.com/blocked?url=L2NwL2Rvcm0tcm9vbS1lc3NlbnRpYWxzLzEyMjUyMjk=&uuid=a9e00dd7-86c3-11f1-baf3-83bb1239deb3&vid=&g=b,128,0,0
1.78483E+12,720,HTTP Request- ECommerce,200,OK,Thread Group 1-4,text,TRUE,,17446,372,4,4,https://www.walmart.com/blocked?url=L2NwL2Rvcm0tcm9vbS1lc3NlbnRpYWxzLzEyMjUyMjk=&uuid=aa0843a0-86c3-11f1-a473-6ef0d0d1b4ba&vid=&g=b,607,0,0
1.78483E+12,607,HTTP Request- ECommerce-0,307,Temporary Redirect,Thread Group 1-4,text,TRUE,,1503,148,4,4,https://www.walmart.com/cp/dorm-room-essentials/1225229,607,0,0
1.78483E+12,112,HTTP Request- ECommerce-1,200,OK,Thread Group 1-4,text,TRUE,,15943,224,4,4,https://www.walmart.com/blocked?url=L2NwL2Rvcm0tcm9vbS1lc3NlbnRpYWxzLzEyMjUyMjk=&uuid=aa0843a0-86c3-11f1-a473-6ef0d0d1b4ba&vid=&g=b,111,0,0
1.78483E+12,598,HTTP Request- ECommerce,200,OK,Thread Group 1-7,text,TRUE,,17444,372,3,3,https://www.walmart.com/blocked?url=L2NwL2Rvcm0tcm9vbS1lc3NlbnRpYWxzLzEyMjUyMjk=&uuid=aa275d84-86c3-11f1-8a85-e549a6eb46c9&vid=&g=b,497,0,0
1.78483E+12,497,HTTP Request- ECommerce-0,307,Temporary Redirect,Thread Group 1-7,text,TRUE,,1503,148,3,3,https://www.walmart.com/cp/dorm-room-essentials/1225229,497,0,0
1.78483E+12,101,HTTP Request- ECommerce-1,200,OK,Thread Group 1-7,text,TRUE,,15941,224,3,3,https://www.walmart.com/blocked?url=L2NwL2Rvcm0tcm9vbS1lc3NlbnRpYWxzLzEyMjUyMjk=&uuid=aa275d84-86c3-11f1-8a85-e549a6eb46c9&vid=&g=b,101,0,0
1.78483E+12,603,HTTP Request- ECommerce,200,OK,Thread Group 1-6,text,TRUE,,17444,372,3,3,https://www.walmart.com/blocked?url=L2NwL2Rvcm0tcm9vbS1lc3NlbnRpYWxzLzEyMjUyMjk=&uuid=aa34944f-86c3-11f1-a647-a1697b01b237&vid=&g=b,508,0,0
1.78483E+12,509,HTTP Request- ECommerce-0,307,Temporary Redirect,Thread Group 1-6,text,TRUE,,1503,148,3,3,https://www.walmart.com/cp/dorm-room-essentials/1225229,508,0,0
1.78483E+12,94,HTTP Request- ECommerce-1,200,OK,Thread Group 1-6,text,TRUE,,15941,224,3,3,https://www.walmart.com/blocked?url=L2NwL2Rvcm0tcm9vbS1lc3NlbnRpYWxzLzEyMjUyMjk=&uuid=aa34944f-86c3-11f1-a647-a1697b01b237&vid=&g=b,94,0,0
1.78483E+12,793,HTTP Request- ECommerce,200,OK,Thread Group 1-5,text,TRUE,,17445,372,3,3,https://www.walmart.com/blocked?url=L2NwL2Rvcm0tcm9vbS1lc3NlbnRpYWxzLzEyMjUyMjk=&uuid=aa4c61a6-86c3-11f1-95eb-c2ce2f8afebb&vid=&g=b,586,0,0
1.78483E+12,586,HTTP Request- ECommerce-0,307,Temporary Redirect,Thread Group 1-5,text,TRUE,,1503,148,3,3,https://www.walmart.com/cp/dorm-room-essentials/1225229,586,0,0
1.78483E+12,206,HTTP Request- ECommerce-1,200,OK,Thread Group 1-5,text,TRUE,,15942,224,3,3,https://www.walmart.com/blocked?url=L2NwL2Rvcm0tcm9vbS1lc3NlbnRpYWxzLzEyMjUyMjk=&uuid=aa4c61a6-86c3-11f1-95eb-c2ce2f8afebb&vid=&g=b,206,0,0
1.78483E+12,721,HTTP Request- ECommerce,200,OK,Thread Group 1-7,text,TRUE,,17443,372,3,3,https://www.walmart.com/blocked?url=L2NwL2Rvcm0tcm9vbS1lc3NlbnRpYWxzLzEyMjUyMjk=&uuid=aa800df9-86c3-11f1-935f-75f6a22c2fbc&vid=&g=b,510,0,0
1.78483E+12,510,HTTP Request- ECommerce-0,307,Temporary Redirect,Thread Group 1-7,text,TRUE,,1503,148,3,3,https://www.walmart.com/cp/dorm-room-essentials/1225229,510,0,0
1.78483E+12,210,HTTP Request- ECommerce-1,200,OK,Thread Group 1-7,text,TRUE,,15940,224,3,3,https://www.walmart.com/blocked?url=L2NwL2Rvcm0tcm9vbS1lc3NlbnRpYWxzLzEyMjUyMjk=&uuid=aa800df9-86c3-11f1-935f-75f6a22c2fbc&vid=&g=b,209,0,0
1.78483E+12,726,HTTP Request- ECommerce,200,OK,Thread Group 1-6,text,TRUE,,17443,372,3,3,https://www.walmart.com/blocked?url=L2NwL2Rvcm0tcm9vbS1lc3NlbnRpYWxzLzEyMjUyMjk=&uuid=aa8f2d5c-86c3-11f1-85df-63aa8acb7e96&vid=&g=b,621,0,0
1.78483E+12,621,HTTP Request- ECommerce-0,307,Temporary Redirect,Thread Group 1-6,text,TRUE,,1503,148,3,3,https://www.walmart.com/cp/dorm-room-essentials/1225229,621,0,0
1.78483E+12,104,HTTP Request- ECommerce-1,200,OK,Thread Group 1-6,text,TRUE,,15940,224,3,3,https://www.walmart.com/blocked?url=L2NwL2Rvcm0tcm9vbS1lc3NlbnRpYWxzLzEyMjUyMjk=&uuid=aa8f2d5c-86c3-11f1-85df-63aa8acb7e96&vid=&g=b,104,0,0
1.78483E+12,715,HTTP Request- ECommerce,200,OK,Thread Group 1-5,text,TRUE,,17444,372,3,3,https://www.walmart.com/blocked?url=L2NwL2Rvcm0tcm9vbS1lc3NlbnRpYWxzLzEyMjUyMjk=&uuid=aac6b4ff-86c3-11f1-b8aa-704d0039ae52&vid=&g=b,620,0,0
1.78483E+12,620,HTTP Request- ECommerce-0,307,Temporary Redirect,Thread Group 1-5,text,TRUE,,1503,148,3,3,https://www.walmart.com/cp/dorm-room-essentials/1225229,620,0,0
1.78483E+12,94,HTTP Request- ECommerce-1,200,OK,Thread Group 1-5,text,TRUE,,15941,224,3,3,https://www.walmart.com/blocked?url=L2NwL2Rvcm0tcm9vbS1lc3NlbnRpYWxzLzEyMjUyMjk=&uuid=aac6b4ff-86c3-11f1-b8aa-704d0039ae52&vid=&g=b,94,0,0
1.78483E+12,624,HTTP Request- ECommerce,200,OK,Thread Group 1-7,text,TRUE,,17445,372,3,3,https://www.walmart.com/blocked?url=L2NwL2Rvcm0tcm9vbS1lc3NlbnRpYWxzLzEyMjUyMjk=&uuid=aaf0a4f9-86c3-11f1-ae93-c5d662cde29e&vid=&g=b,506,0,0
1.78483E+12,506,HTTP Request- ECommerce-0,307,Temporary Redirect,Thread Group 1-7,text,TRUE,,1504,148,3,3,https://www.walmart.com/cp/dorm-room-essentials/1225229,506,0,0
1.78483E+12,117,HTTP Request- ECommerce-1,200,OK,Thread Group 1-7,text,TRUE,,15941,224,3,3,https://www.walmart.com/blocked?url=L2NwL2Rvcm0tcm9vbS1lc3NlbnRpYWxzLzEyMjUyMjk=&uuid=aaf0a4f9-86c3-11f1-ae93-c5d662cde29e&vid=&g=b,117,0,0
1.78483E+12,612,HTTP Request- ECommerce,200,OK,Thread Group 1-6,text,TRUE,,17443,372,3,3,https://www.walmart.com/blocked?url=L2NwL2Rvcm0tcm9vbS1lc3NlbnRpYWxzLzEyMjUyMjk=&uuid=ab01d52d-86c3-11f1-98f9-e8cb5b507923&vid=&g=b,511,0,0
1.78483E+12,511,HTTP Request- ECommerce-0,307,Temporary Redirect,Thread Group 1-6,text,TRUE,,1503,148,3,3,https://www.walmart.com/cp/dorm-room-essentials/1225229,511,0,0
1.78483E+12,101,HTTP Request- ECommerce-1,200,OK,Thread Group 1-6,text,TRUE,,15940,224,3,3,https://www.walmart.com/blocked?url=L2NwL2Rvcm0tcm9vbS1lc3NlbnRpYWxzLzEyMjUyMjk=&uuid=ab01d52d-86c3-11f1-98f9-e8cb5b507923&vid=&g=b,101,0,0
